Observation period,Clear sky GHI
2023-12-21T06:36:00.0/2023-12-21T06:37:00.0,107.274
2023-12-21T06:37:00.0/2023-12-21T06:38:00.0,109.824
2023-12-21T06:38:00.0/2023-12-21T06:39:00.0,112.386
2023-12-21T06:39:00.0/2023-12-21T06:40:00.0,114.948
2023-12-21T06:40:00.0/2023-12-21T06:41:00.0,117.522
2023-12-21T06:41:00.0/2023-12-21T06:42:00.0,120.09599999999999
2023-12-21T06:42:00.0/2023-12-21T06:43:00.0,122.676
2023-12-21T06:43:00.0/2023-12-21T06:44:00.0,125.256
2023-12-21T06:44:00.0/2023-12-21T06:45:00.0,127.84799999999998
2023-12-21T06:45:00.0/2023-12-21T06:46:00.0,130.434
2023-12-21T06:46:00.0/2023-12-21T06:47:00.0,133.02599999999998
2023-12-21T06:47:00.0/2023-12-21T06:48:00.0,135.62400000000002
2023-12-21T06:48:00.0/2023-12-21T06:49:00.0,138.222
2023-12-21T06:49:00.0/2023-12-21T06:50:00.0,140.82
2023-12-21T06:50:00.0/2023-12-21T06:51:00.0,143.418
2023-12-21T06:51:00.0/2023-12-21T06:52:00.0,146.01600000000002
2023-12-21T06:52:00.0/2023-12-21T06:53:00.0,148.614
2023-12-21T06:53:00.0/2023-12-21T06:54:00.0,151.21800000000002
2023-12-21T06:54:00.0/2023-12-21T06:55:00.0,153.816
2023-12-21T06:55:00.0/2023-12-21T06:56:00.0,156.42000000000002
2023-12-21T06:56:00.0/2023-12-21T06:57:00.0,159.018
2023-12-21T06:57:00.0/2023-12-21T06:58:00.0,161.61599999999999
2023-12-21T06:58:00.0/2023-12-21T06:59:00.0,164.208
2023-12-21T06:59:00.0/2023-12-21T07:00:00.0,166.806
2023-12-21T07:00:00.0/2023-12-21T07:01:00.0,169.398
2023-12-21T07:01:00.0/2023-12-21T07:02:00.0,171.98999999999998
2023-12-21T07:02:00.0/2023-12-21T07:03:00.0,174.57600000000002
2023-12-21T07:03:00.0/2023-12-21T07:04:00.0,177.162
2023-12-21T07:04:00.0/2023-12-21T07:05:00.0,179.742
2023-12-21T07:05:00.0/2023-12-21T07:06:00.0,182.322
2023-12-21T07:06:00.0/2023-12-21T07:07:00.0,184.896
2023-12-21T07:07:00.0/2023-12-21T07:08:00.0,187.47
2023-12-21T07:08:00.0/2023-12-21T07:09:00.0,190.03199999999998
2023-12-21T07:09:00.0/2023-12-21T07:10:00.0,192.6
2023-12-21T07:10:00.0/2023-12-21T07:11:00.0,195.156
2023-12-21T07:11:00.0/2023-12-21T07:12:00.0,197.712
2023-12-21T07:12:00.0/2023-12-21T07:13:00.0,200.256
2023-12-21T07:13:00.0/2023-12-21T07:14:00.0,202.79999999999998
2023-12-21T07:14:00.0/2023-12-21T07:15:00.0,205.338
2023-12-21T07:15:00.0/2023-12-21T07:16:00.0,207.876
2023-12-21T07:16:00.0/2023-12-21T07:17:00.0,210.402
2023-12-21T07:17:00.0/2023-12-21T07:18:00.0,212.92200000000003
2023-12-21T07:18:00.0/2023-12-21T07:19:00.0,215.43599999999998
2023-12-21T07:19:00.0/2023-12-21T07:20:00.0,217.95
2023-12-21T07:20:00.0/2023-12-21T07:21:00.0,220.452
2023-12-21T07:21:00.0/2023-12-21T07:22:00.0,222.948
2023-12-21T07:22:00.0/2023-12-21T07:23:00.0,225.438
2023-12-21T07:23:00.0/2023-12-21T07:24:00.0,227.92200000000003
2023-12-21T07:24:00.0/2023-12-21T07:25:00.0,230.394
2023-12-21T07:25:00.0/2023-12-21T07:26:00.0,232.86599999999999
2023-12-21T07:26:00.0/2023-12-21T07:27:00.0,235.326
2023-12-21T07:27:00.0/2023-12-21T07:28:00.0,237.78
2023-12-21T07:28:00.0/2023-12-21T07:29:00.0,240.222
2023-12-21T07:29:00.0/2023-12-21T07:30:00.0,242.66400000000002
2023-12-21T07:30:00.0/2023-12-21T07:31:00.0,245.09400000000002
2023-12-21T07:31:00.0/2023-12-21T07:32:00.0,247.51200000000003
2023-12-21T07:32:00.0/2023-12-21T07:33:00.0,249.92999999999998
2023-12-21T07:33:00.0/2023-12-21T07:34:00.0,252.32999999999998
2023-12-21T07:34:00.0/2023-12-21T07:35:00.0,254.73
2023-12-21T07:35:00.0/2023-12-21T07:36:00.0,257.118
2023-12-21T07:36:00.0/2023-12-21T07:37:00.0,259.494
2023-12-21T07:37:00.0/2023-12-21T07:38:00.0,261.87
2023-12-21T07:38:00.0/2023-12-21T07:39:00.0,264.228
2023-12-21T07:39:00.0/2023-12-21T07:40:00.0,266.58
2023-12-21T07:40:00.0/2023-12-21T07:41:00.0,268.926
2023-12-21T07:41:00.0/2023-12-21T07:42:00.0,271.254
2023-12-21T07:42:00.0/2023-12-21T07:43:00.0,273.582
2023-12-21T07:43:00.0/2023-12-21T07:44:00.0,275.898
2023-12-21T07:44:00.0/2023-12-21T07:45:00.0,278.202
2023-12-21T07:45:00.0/2023-12-21T07:46:00.0,280.494
2023-12-21T07:46:00.0/2023-12-21T07:47:00.0,282.78000000000003
2023-12-21T07:47:00.0/2023-12-21T07:48:00.0,285.054
2023-12-21T07:48:00.0/2023-12-21T07:49:00.0,287.316
2023-12-21T07:49:00.0/2023-12-21T07:50:00.0,289.572
2023-12-21T07:50:00.0/2023-12-21T07:51:00.0,291.816
2023-12-21T07:51:00.0/2023-12-21T07:52:00.0,294.048
2023-12-21T07:52:00.0/2023-12-21T07:53:00.0,296.274
2023-12-21T07:53:00.0/2023-12-21T07:54:00.0,298.488
2023-12-21T07:54:00.0/2023-12-21T07:55:00.0,300.684
2023-12-21T07:55:00.0/2023-12-21T07:56:00.0,302.88
2023-12-21T07:56:00.0/2023-12-21T07:57:00.0,305.058
2023-12-21T07:57:00.0/2023-12-21T07:58:00.0,307.224
2023-12-21T07:58:00.0/2023-12-21T07:59:00.0,309.38399999999996
2023-12-21T07:59:00.0/2023-12-21T08:00:00.0,311.526
2023-12-21T08:00:00.0/2023-12-21T08:01:00.0,313.662
2023-12-21T08:01:00.0/2023-12-21T08:02:00.0,315.786
2023-12-21T08:02:00.0/2023-12-21T08:03:00.0,317.898
2023-12-21T08:03:00.0/2023-12-21T08:04:00.0,319.99800000000005
2023-12-21T08:04:00.0/2023-12-21T08:05:00.0,322.086
2023-12-21T08:05:00.0/2023-12-21T08:06:00.0,324.16200000000003
2023-12-21T08:06:00.0/2023-12-21T08:07:00.0,326.23199999999997
2023-12-21T08:07:00.0/2023-12-21T08:08:00.0,328.284
2023-12-21T08:08:00.0/2023-12-21T08:09:00.0,330.324
2023-12-21T08:09:00.0/2023-12-21T08:10:00.0,332.35200000000003
2023-12-21T08:10:00.0/2023-12-21T08:11:00.0,334.368
2023-12-21T08:11:00.0/2023-12-21T08:12:00.0,336.372
2023-12-21T08:12:00.0/2023-12-21T08:13:00.0,338.36400000000003
2023-12-21T08:13:00.0/2023-12-21T08:14:00.0,340.344
2023-12-21T08:14:00.0/2023-12-21T08:15:00.0,342.31199999999995
2023-12-21T08:15:00.0/2023-12-21T08:16:00.0,344.26800000000003
2023-12-21T08:16:00.0/2023-12-21T08:17:00.0,346.212
2023-12-21T08:17:00.0/2023-12-21T08:18:00.0,348.138
2023-12-21T08:18:00.0/2023-12-21T08:19:00.0,350.058
2023-12-21T08:19:00.0/2023-12-21T08:20:00.0,351.96
2023-12-21T08:20:00.0/2023-12-21T08:21:00.0,353.85
2023-12-21T08:21:00.0/2023-12-21T08:22:00.0,355.728
2023-12-21T08:22:00.0/2023-12-21T08:23:00.0,357.594
2023-12-21T08:23:00.0/2023-12-21T08:24:00.0,359.448
2023-12-21T08:24:00.0/2023-12-21T08:25:00.0,361.284
2023-12-21T08:25:00.0/2023-12-21T08:26:00.0,363.114
2023-12-21T08:26:00.0/2023-12-21T08:27:00.0,364.926
2023-12-21T08:27:00.0/2023-12-21T08:28:00.0,366.726
2023-12-21T08:28:00.0/2023-12-21T08:29:00.0,368.508
2023-12-21T08:29:00.0/2023-12-21T08:30:00.0,370.284
2023-12-21T08:30:00.0/2023-12-21T08:31:00.0,372.04200000000003
2023-12-21T08:31:00.0/2023-12-21T08:32:00.0,373.788
2023-12-21T08:32:00.0/2023-12-21T08:33:00.0,375.516
2023-12-21T08:33:00.0/2023-12-21T08:34:00.0,377.238
2023-12-21T08:34:00.0/2023-12-21T08:35:00.0,378.942
2023-12-21T08:35:00.0/2023-12-21T08:36:00.0,380.628
2023-12-21T08:36:00.0/2023-12-21T08:37:00.0,382.308
2023-12-21T08:37:00.0/2023-12-21T08:38:00.0,383.96999999999997
2023-12-21T08:38:00.0/2023-12-21T08:39:00.0,385.62
2023-12-21T08:39:00.0/2023-12-21T08:40:00.0,387.252
2023-12-21T08:40:00.0/2023-12-21T08:41:00.0,388.872
2023-12-21T08:41:00.0/2023-12-21T08:42:00.0,390.48
2023-12-21T08:42:00.0/2023-12-21T08:43:00.0,392.07000000000005
2023-12-21T08:43:00.0/2023-12-21T08:44:00.0,393.648
2023-12-21T08:44:00.0/2023-12-21T08:45:00.0,395.214
2023-12-21T08:45:00.0/2023-12-21T08:46:00.0,396.762
2023-12-21T08:46:00.0/2023-12-21T08:47:00.0,398.298
2023-12-21T08:47:00.0/2023-12-21T08:48:00.0,399.816
2023-12-21T08:48:00.0/2023-12-21T08:49:00.0,401.328
2023-12-21T08:49:00.0/2023-12-21T08:50:00.0,402.816
2023-12-21T08:50:00.0/2023-12-21T08:51:00.0,404.292
2023-12-21T08:51:00.0/2023-12-21T08:52:00.0,405.756
2023-12-21T08:52:00.0/2023-12-21T08:53:00.0,407.202
2023-12-21T08:53:00.0/2023-12-21T08:54:00.0,408.636
2023-12-21T08:54:00.0/2023-12-21T08:55:00.0,410.058
2023-12-21T08:55:00.0/2023-12-21T08:56:00.0,411.45599999999996
2023-12-21T08:56:00.0/2023-12-21T08:57:00.0,412.848
2023-12-21T08:57:00.0/2023-12-21T08:58:00.0,414.222
2023-12-21T08:58:00.0/2023-12-21T08:59:00.0,415.57800000000003
2023-12-21T08:59:00.0/2023-12-21T09:00:00.0,416.92199999999997
2023-12-21T09:00:00.0/2023-12-21T09:01:00.0,418.26599999999996
2023-12-21T09:01:00.0/2023-12-21T09:02:00.0,419.61
2023-12-21T09:02:00.0/2023-12-21T09:03:00.0,420.936
2023-12-21T09:03:00.0/2023-12-21T09:04:00.0,422.24399999999997
2023-12-21T09:04:00.0/2023-12-21T09:05:00.0,423.54
2023-12-21T09:05:00.0/2023-12-21T09:06:00.0,424.824
2023-12-21T09:06:00.0/2023-12-21T09:07:00.0,426.084
2023-12-21T09:07:00.0/2023-12-21T09:08:00.0,427.338
2023-12-21T09:08:00.0/2023-12-21T09:09:00.0,428.574
2023-12-21T09:09:00.0/2023-12-21T09:10:00.0,429.792
2023-12-21T09:10:00.0/2023-12-21T09:11:00.0,430.992
2023-12-21T09:11:00.0/2023-12-21T09:12:00.0,432.186
2023-12-21T09:12:00.0/2023-12-21T09:13:00.0,433.356
2023-12-21T09:13:00.0/2023-12-21T09:14:00.0,434.514
2023-12-21T09:14:00.0/2023-12-21T09:15:00.0,435.654
2023-12-21T09:15:00.0/2023-12-21T09:16:00.0,436.782
2023-12-21T09:16:00.0/2023-12-21T09:17:00.0,437.892
2023-12-21T09:17:00.0/2023-12-21T09:18:00.0,438.98999999999995
2023-12-21T09:18:00.0/2023-12-21T09:19:00.0,440.07
2023-12-21T09:19:00.0/2023-12-21T09:20:00.0,441.132
2023-12-21T09:20:00.0/2023-12-21T09:21:00.0,442.182
2023-12-21T09:21:00.0/2023-12-21T09:22:00.0,443.214
2023-12-21T09:22:00.0/2023-12-21T09:23:00.0,444.228
2023-12-21T09:23:00.0/2023-12-21T09:24:00.0,445.22999999999996
2023-12-21T09:24:00.0/2023-12-21T09:25:00.0,446.22
2023-12-21T09:25:00.0/2023-12-21T09:26:00.0,447.186
2023-12-21T09:26:00.0/2023-12-21T09:27:00.0,448.14000000000004
2023-12-21T09:27:00.0/2023-12-21T09:28:00.0,449.076
2023-12-21T09:28:00.0/2023-12-21T09:29:00.0,450.0
2023-12-21T09:29:00.0/2023-12-21T09:30:00.0,450.906
2023-12-21T09:30:00.0/2023-12-21T09:31:00.0,451.794
2023-12-21T09:31:00.0/2023-12-21T09:32:00.0,452.67
2023-12-21T09:32:00.0/2023-12-21T09:33:00.0,453.52799999999996
2023-12-21T09:33:00.0/2023-12-21T09:34:00.0,454.368
2023-12-21T09:34:00.0/2023-12-21T09:35:00.0,455.19599999999997
2023-12-21T09:35:00.0/2023-12-21T09:36:00.0,456.00600000000003
2023-12-21T09:36:00.0/2023-12-21T09:37:00.0,456.798
2023-12-21T09:37:00.0/2023-12-21T09:38:00.0,457.572
2023-12-21T09:38:00.0/2023-12-21T09:39:00.0,458.33399999999995
2023-12-21T09:39:00.0/2023-12-21T09:40:00.0,459.078
2023-12-21T09:40:00.0/2023-12-21T09:41:00.0,459.81
2023-12-21T09:41:00.0/2023-12-21T09:42:00.0,460.524
2023-12-21T09:42:00.0/2023-12-21T09:43:00.0,461.22
2023-12-21T09:43:00.0/2023-12-21T09:44:00.0,461.89799999999997
2023-12-21T09:44:00.0/2023-12-21T09:45:00.0,462.56399999999996
2023-12-21T09:45:00.0/2023-12-21T09:46:00.0,463.206
2023-12-21T09:46:00.0/2023-12-21T09:47:00.0,463.842
2023-12-21T09:47:00.0/2023-12-21T09:48:00.0,464.454
2023-12-21T09:48:00.0/2023-12-21T09:49:00.0,465.054
2023-12-21T09:49:00.0/2023-12-21T09:50:00.0,465.636
2023-12-21T09:50:00.0/2023-12-21T09:51:00.0,466.2
2023-12-21T09:51:00.0/2023-12-21T09:52:00.0,466.752
2023-12-21T09:52:00.0/2023-12-21T09:53:00.0,467.286
2023-12-21T09:53:00.0/2023-12-21T09:54:00.0,467.802
2023-12-21T09:54:00.0/2023-12-21T09:55:00.0,468.29999999999995
2023-12-21T09:55:00.0/2023-12-21T09:56:00.0,468.786
2023-12-21T09:56:00.0/2023-12-21T09:57:00.0,469.254
2023-12-21T09:57:00.0/2023-12-21T09:58:00.0,469.704
2023-12-21T09:58:00.0/2023-12-21T09:59:00.0,470.136
2023-12-21T09:59:00.0/2023-12-21T10:00:00.0,470.556
2023-12-21T10:00:00.0/2023-12-21T10:01:00.0,470.958
2023-12-21T10:01:00.0/2023-12-21T10:02:00.0,471.342
2023-12-21T10:02:00.0/2023-12-21T10:03:00.0,471.70799999999997
2023-12-21T10:03:00.0/2023-12-21T10:04:00.0,472.062
2023-12-21T10:04:00.0/2023-12-21T10:05:00.0,472.398
2023-12-21T10:05:00.0/2023-12-21T10:06:00.0,472.71599999999995
2023-12-21T10:06:00.0/2023-12-21T10:07:00.0,473.016
2023-12-21T10:07:00.0/2023-12-21T10:08:00.0,473.304
2023-12-21T10:08:00.0/2023-12-21T10:09:00.0,473.574
2023-12-21T10:09:00.0/2023-12-21T10:10:00.0,473.826
2023-12-21T10:10:00.0/2023-12-21T10:11:00.0,474.06
2023-12-21T10:11:00.0/2023-12-21T10:12:00.0,474.282
2023-12-21T10:12:00.0/2023-12-21T10:13:00.0,474.48
2023-12-21T10:13:00.0/2023-12-21T10:14:00.0,474.672
2023-12-21T10:14:00.0/2023-12-21T10:15:00.0,474.84
2023-12-21T10:15:00.0/2023-12-21T10:16:00.0,474.99
2023-12-21T10:16:00.0/2023-12-21T10:17:00.0,475.128
2023-12-21T10:17:00.0/2023-12-21T10:18:00.0,475.248
2023-12-21T10:18:00.0/2023-12-21T10:19:00.0,475.35
2023-12-21T10:19:00.0/2023-12-21T10:20:00.0,475.43399999999997
2023-12-21T10:20:00.0/2023-12-21T10:21:00.0,475.506
2023-12-21T10:21:00.0/2023-12-21T10:22:00.0,475.56
2023-12-21T10:22:00.0/2023-12-21T10:23:00.0,475.596
2023-12-21T10:23:00.0/2023-12-21T10:24:00.0,475.614
2023-12-21T10:24:00.0/2023-12-21T10:25:00.0,475.62
2023-12-21T10:25:00.0/2023-12-21T10:26:00.0,475.608
2023-12-21T10:26:00.0/2023-12-21T10:27:00.0,475.57800000000003
2023-12-21T10:27:00.0/2023-12-21T10:28:00.0,475.53000000000003
2023-12-21T10:28:00.0/2023-12-21T10:29:00.0,475.47
2023-12-21T10:29:00.0/2023-12-21T10:30:00.0,475.38599999999997
2023-12-21T10:30:00.0/2023-12-21T10:31:00.0,475.29
2023-12-21T10:31:00.0/2023-12-21T10:32:00.0,475.176
2023-12-21T10:32:00.0/2023-12-21T10:33:00.0,475.05
2023-12-21T10:33:00.0/2023-12-21T10:34:00.0,474.9
2023-12-21T10:34:00.0/2023-12-21T10:35:00.0,474.738
2023-12-21T10:35:00.0/2023-12-21T10:36:00.0,474.56399999999996
2023-12-21T10:36:00.0/2023-12-21T10:37:00.0,474.36600000000004
2023-12-21T10:37:00.0/2023-12-21T10:38:00.0,474.15
2023-12-21T10:38:00.0/2023-12-21T10:39:00.0,473.92199999999997
2023-12-21T10:39:00.0/2023-12-21T10:40:00.0,473.676
2023-12-21T10:40:00.0/2023-12-21T10:41:00.0,473.418
2023-12-21T10:41:00.0/2023-12-21T10:42:00.0,473.136
2023-12-21T10:42:00.0/2023-12-21T10:43:00.0,472.842
2023-12-21T10:43:00.0/2023-12-21T10:44:00.0,472.53
2023-12-21T10:44:00.0/2023-12-21T10:45:00.0,472.2
2023-12-21T10:45:00.0/2023-12-21T10:46:00.0,471.858
2023-12-21T10:46:00.0/2023-12-21T10:47:00.0,471.498
2023-12-21T10:47:00.0/2023-12-21T10:48:00.0,471.12
2023-12-21T10:48:00.0/2023-12-21T10:49:00.0,470.724
2023-12-21T10:49:00.0/2023-12-21T10:50:00.0,470.316
2023-12-21T10:50:00.0/2023-12-21T10:51:00.0,469.884
2023-12-21T10:51:00.0/2023-12-21T10:52:00.0,469.44
2023-12-21T10:52:00.0/2023-12-21T10:53:00.0,468.984
2023-12-21T10:53:00.0/2023-12-21T10:54:00.0,468.50399999999996
2023-12-21T10:54:00.0/2023-12-21T10:55:00.0,468.012
2023-12-21T10:55:00.0/2023-12-21T10:56:00.0,467.50199999999995
2023-12-21T10:56:00.0/2023-12-21T10:57:00.0,466.98
2023-12-21T10:57:00.0/2023-12-21T10:58:00.0,466.434
2023-12-21T10:58:00.0/2023-12-21T10:59:00.0,465.876
2023-12-21T10:59:00.0/2023-12-21T11:00:00.0,465.306
2023-12-21T11:00:00.0/2023-12-21T11:01:00.0,464.712
2023-12-21T11:01:00.0/2023-12-21T11:02:00.0,464.106
2023-12-21T11:02:00.0/2023-12-21T11:03:00.0,463.482
2023-12-21T11:03:00.0/2023-12-21T11:04:00.0,462.84000000000003
2023-12-21T11:04:00.0/2023-12-21T11:05:00.0,462.186
2023-12-21T11:05:00.0/2023-12-21T11:06:00.0,461.514
2023-12-21T11:06:00.0/2023-12-21T11:07:00.0,460.82399999999996
2023-12-21T11:07:00.0/2023-12-21T11:08:00.0,460.122
2023-12-21T11:08:00.0/2023-12-21T11:09:00.0,459.402
2023-12-21T11:09:00.0/2023-12-21T11:10:00.0,458.664
2023-12-21T11:10:00.0/2023-12-21T11:11:00.0,457.908
2023-12-21T11:11:00.0/2023-12-21T11:12:00.0,457.14
2023-12-21T11:12:00.0/2023-12-21T11:13:00.0,456.354
2023-12-21T11:13:00.0/2023-12-21T11:14:00.0,455.556
2023-12-21T11:14:00.0/2023-12-21T11:15:00.0,454.74
2023-12-21T11:15:00.0/2023-12-21T11:16:00.0,453.906
2023-12-21T11:16:00.0/2023-12-21T11:17:00.0,453.05400000000003
2023-12-21T11:17:00.0/2023-12-21T11:18:00.0,452.19
2023-12-21T11:18:00.0/2023-12-21T11:19:00.0,451.308
2023-12-21T11:19:00.0/2023-12-21T11:20:00.0,450.414
2023-12-21T11:20:00.0/2023-12-21T11:21:00.0,449.496
2023-12-21T11:21:00.0/2023-12-21T11:22:00.0,448.572
2023-12-21T11:22:00.0/2023-12-21T11:23:00.0,447.624
2023-12-21T11:23:00.0/2023-12-21T11:24:00.0,446.664
2023-12-21T11:24:00.0/2023-12-21T11:25:00.0,445.686
2023-12-21T11:25:00.0/2023-12-21T11:26:00.0,444.696
2023-12-21T11:26:00.0/2023-12-21T11:27:00.0,443.688
2023-12-21T11:27:00.0/2023-12-21T11:28:00.0,442.662
2023-12-21T11:28:00.0/2023-12-21T11:29:00.0,441.624
2023-12-21T11:29:00.0/2023-12-21T11:30:00.0,440.56800000000004
2023-12-21T11:30:00.0/2023-12-21T11:31:00.0,439.5
2023-12-21T11:31:00.0/2023-12-21T11:32:00.0,438.414
2023-12-21T11:32:00.0/2023-12-21T11:33:00.0,437.316
2023-12-21T11:33:00.0/2023-12-21T11:34:00.0,436.19399999999996
2023-12-21T11:34:00.0/2023-12-21T11:35:00.0,435.06600000000003
2023-12-21T11:35:00.0/2023-12-21T11:36:00.0,433.91400000000004
2023-12-21T11:36:00.0/2023-12-21T11:37:00.0,432.75600000000003
2023-12-21T11:37:00.0/2023-12-21T11:38:00.0,431.574
2023-12-21T11:38:00.0/2023-12-21T11:39:00.0,430.38
2023-12-21T11:39:00.0/2023-12-21T11:40:00.0,429.174
2023-12-21T11:40:00.0/2023-12-21T11:41:00.0,427.94399999999996
2023-12-21T11:41:00.0/2023-12-21T11:42:00.0,426.70799999999997
2023-12-21T11:42:00.0/2023-12-21T11:43:00.0,425.454
2023-12-21T11:43:00.0/2023-12-21T11:44:00.0,424.182
2023-12-21T11:44:00.0/2023-12-21T11:45:00.0,422.898
2023-12-21T11:45:00.0/2023-12-21T11:46:00.0,421.596
2023-12-21T11:46:00.0/2023-12-21T11:47:00.0,420.282
2023-12-21T11:47:00.0/2023-12-21T11:48:00.0,418.95
2023-12-21T11:48:00.0/2023-12-21T11:49:00.0,417.606
2023-12-21T11:49:00.0/2023-12-21T11:50:00.0,416.244
2023-12-21T11:50:00.0/2023-12-21T11:51:00.0,414.87
2023-12-21T11:51:00.0/2023-12-21T11:52:00.0,413.478
2023-12-21T11:52:00.0/2023-12-21T11:53:00.0,412.07399999999996
2023-12-21T11:53:00.0/2023-12-21T11:54:00.0,410.65799999999996
2023-12-21T11:54:00.0/2023-12-21T11:55:00.0,409.224
2023-12-21T11:55:00.0/2023-12-21T11:56:00.0,407.772
2023-12-21T11:56:00.0/2023-12-21T11:57:00.0,406.308
2023-12-21T11:57:00.0/2023-12-21T11:58:00.0,404.832
2023-12-21T11:58:00.0/2023-12-21T11:59:00.0,403.33799999999997
2023-12-21T11:59:00.0/2023-12-21T12:00:00.0,401.832
2023-12-21T12:00:00.0/2023-12-21T12:01:00.0,400.32
2023-12-21T12:01:00.0/2023-12-21T12:02:00.0,398.802
2023-12-21T12:02:00.0/2023-12-21T12:03:00.0,397.272
2023-12-21T12:03:00.0/2023-12-21T12:04:00.0,395.73
2023-12-21T12:04:00.0/2023-12-21T12:05:00.0,394.16999999999996
2023-12-21T12:05:00.0/2023-12-21T12:06:00.0,392.598
2023-12-21T12:06:00.0/2023-12-21T12:07:00.0,391.008
2023-12-21T12:07:00.0/2023-12-21T12:08:00.0,389.412
2023-12-21T12:08:00.0/2023-12-21T12:09:00.0,387.792
2023-12-21T12:09:00.0/2023-12-21T12:10:00.0,386.166
2023-12-21T12:10:00.0/2023-12-21T12:11:00.0,384.522
2023-12-21T12:11:00.0/2023-12-21T12:12:00.0,382.866
2023-12-21T12:12:00.0/2023-12-21T12:13:00.0,381.192
2023-12-21T12:13:00.0/2023-12-21T12:14:00.0,379.506
2023-12-21T12:14:00.0/2023-12-21T12:15:00.0,377.808
2023-12-21T12:15:00.0/2023-12-21T12:16:00.0,376.098
2023-12-21T12:16:00.0/2023-12-21T12:17:00.0,374.37
2023-12-21T12:17:00.0/2023-12-21T12:18:00.0,372.63
2023-12-21T12:18:00.0/2023-12-21T12:19:00.0,370.87800000000004
2023-12-21T12:19:00.0/2023-12-21T12:20:00.0,369.108
2023-12-21T12:20:00.0/2023-12-21T12:21:00.0,367.332
2023-12-21T12:21:00.0/2023-12-21T12:22:00.0,365.538
2023-12-21T12:22:00.0/2023-12-21T12:23:00.0,363.726
2023-12-21T12:23:00.0/2023-12-21T12:24:00.0,361.90799999999996
2023-12-21T12:24:00.0/2023-12-21T12:25:00.0,360.072
2023-12-21T12:25:00.0/2023-12-21T12:26:00.0,358.23
2023-12-21T12:26:00.0/2023-12-21T12:27:00.0,356.37
2023-12-21T12:27:00.0/2023-12-21T12:28:00.0,354.492
2023-12-21T12:28:00.0/2023-12-21T12:29:00.0,352.608
2023-12-21T12:29:00.0/2023-12-21T12:30:00.0,350.712
2023-12-21T12:30:00.0/2023-12-21T12:31:00.0,348.798
2023-12-21T12:31:00.0/2023-12-21T12:32:00.0,346.872
2023-12-21T12:32:00.0/2023-12-21T12:33:00.0,344.94
2023-12-21T12:33:00.0/2023-12-21T12:34:00.0,342.99
2023-12-21T12:34:00.0/2023-12-21T12:35:00.0,341.02799999999996
2023-12-21T12:35:00.0/2023-12-21T12:36:00.0,339.048
2023-12-21T12:36:00.0/2023-12-21T12:37:00.0,337.062
2023-12-21T12:37:00.0/2023-12-21T12:38:00.0,335.06399999999996
2023-12-21T12:38:00.0/2023-12-21T12:39:00.0,333.05400000000003
2023-12-21T12:39:00.0/2023-12-21T12:40:00.0,331.026
2023-12-21T12:40:00.0/2023-12-21T12:41:00.0,328.992
2023-12-21T12:41:00.0/2023-12-21T12:42:00.0,326.94599999999997
2023-12-21T12:42:00.0/2023-12-21T12:43:00.0,324.882
2023-12-21T12:43:00.0/2023-12-21T12:44:00.0,322.812
2023-12-21T12:44:00.0/2023-12-21T12:45:00.0,320.73
2023-12-21T12:45:00.0/2023-12-21T12:46:00.0,318.63
2023-12-21T12:46:00.0/2023-12-21T12:47:00.0,316.524
2023-12-21T12:47:00.0/2023-12-21T12:48:00.0,314.406
2023-12-21T12:48:00.0/2023-12-21T12:49:00.0,312.276
2023-12-21T12:49:00.0/2023-12-21T12:50:00.0,310.134
2023-12-21T12:50:00.0/2023-12-21T12:51:00.0,307.98
2023-12-21T12:51:00.0/2023-12-21T12:52:00.0,305.82000000000005
2023-12-21T12:52:00.0/2023-12-21T12:53:00.0,303.642
2023-12-21T12:53:00.0/2023-12-21T12:54:00.0,301.458
2023-12-21T12:54:00.0/2023-12-21T12:55:00.0,299.256
2023-12-21T12:55:00.0/2023-12-21T12:56:00.0,297.048
2023-12-21T12:56:00.0/2023-12-21T12:57:00.0,294.834
2023-12-21T12:57:00.0/2023-12-21T12:58:00.0,292.602
2023-12-21T12:58:00.0/2023-12-21T12:59:00.0,290.36400000000003
2023-12-21T12:59:00.0/2023-12-21T13:00:00.0,288.108
2023-12-21T13:00:00.0/2023-12-21T13:01:00.0,285.846
2023-12-21T13:01:00.0/2023-12-21T13:02:00.0,283.57800000000003
2023-12-21T13:02:00.0/2023-12-21T13:03:00.0,281.298
2023-12-21T13:03:00.0/2023-12-21T13:04:00.0,279.00600000000003
2023-12-21T13:04:00.0/2023-12-21T13:05:00.0,276.702
2023-12-21T13:05:00.0/2023-12-21T13:06:00.0,274.392
2023-12-21T13:06:00.0/2023-12-21T13:07:00.0,272.07000000000005
2023-12-21T13:07:00.0/2023-12-21T13:08:00.0,269.736
2023-12-21T13:08:00.0/2023-12-21T13:09:00.0,267.396
2023-12-21T13:09:00.0/2023-12-21T13:10:00.0,265.044
2023-12-21T13:10:00.0/2023-12-21T13:11:00.0,262.686
2023-12-21T13:11:00.0/2023-12-21T13:12:00.0,260.322
2023-12-21T13:12:00.0/2023-12-21T13:13:00.0,257.946
2023-12-21T13:13:00.0/2023-12-21T13:14:00.0,255.56400000000002
2023-12-21T13:14:00.0/2023-12-21T13:15:00.0,253.17000000000002
2023-12-21T13:15:00.0/2023-12-21T13:16:00.0,250.77
2023-12-21T13:16:00.0/2023-12-21T13:17:00.0,248.35800000000003
